Id,SalePrice
1999,340155.0290946136
2000,313263.4533449891
2001,332287.2591217006
2002,226100.20624420344
2003,221854.02567532109
2004,307973.1154644117
2005,224746.79221232765
2006,194264.2360466687
2007,208270.4134812501
2008,252982.23824541492
2009,215163.6476677617
2010,199154.48020434633
2011,139507.21958484346
2012,175678.3629673125
2013,207436.63345561677
2014,207780.53929957567
2015,228650.9897462735
2016,208271.42687516334
2017,202771.33442604973
2018,156181.74231637942
2019,138339.92247913848
2020,92135.65172326298
2021,115089.93060176016
2022,168795.32542014273
2023,151570.9575485763
2024,345275.8119150363
2025,368530.06675266696
2026,184016.59629258956
2027,182896.9986980533
2028,164942.90928643252
2029,163349.57630408744
2030,220105.4384386432
2031,201728.4817733757
2032,224742.15308155675
2033,203106.14182277673
2034,199541.53825770185
2035,192267.35531409952
2036,178341.2760340674
2037,210891.05815101042
2038,275501.72610080393
2039,213048.42180939537
2040,324364.8611584682
2041,165262.96127865714
2042,199072.67960669668
2043,149986.1236434726
2044,155967.01785757838
2045,184807.45537954898
2046,166450.51721592466
2047,131485.87149685217
2048,146584.22641406127
2049,126948.06241364645
2050,162790.89603390306
2051,95843.44282821275
2052,120675.94877542346
2053,145843.76963865798
2054,98789.41922203112
2055,126765.5274965492
2056,153938.85748433063
2057,126914.50124406078
2058,194042.66646765012
2059,154791.02556411808
2060,139451.45862283467
2061,149034.0911011821
2062,127170.94561249422
2063,140473.25643031043
2064,129388.23348906862
2065,122556.95537764291
2066,156904.3174061658
2067,85705.83789888164
2068,127300.99555199311
2069,76549.50430254449
2070,111681.23627114219
2071,121763.07309453856
2072,164160.09648473846
2073,121725.19179024924
2074,160521.15264876198
2075,141074.61281433387
2076,130450.8203493577
2077,158397.36373534406
2078,115121.87461000361
2079,124336.3183044392
2080,100754.2571895371
2081,130714.10388858747
2082,83970.8371356733
2083,143866.69941608462
2084,120131.36333092273
2085,125938.24196683998
2086,73719.2274369486
2087,106789.54228651659
2088,93983.77534653734
2089,106143.5165855462
2090,135543.5518471691
2091,110397.13500700674
2092,124438.79706432058
2093,109810.38052630826
2094,112791.76392005642
2095,197765.00708938265
2096,96472.5868176579
2097,103665.54037927766
2098,166977.05139410662
2099,84901.04042989573
2100,57282.912193754186
2101,108676.6568378938
2102,99758.27184220613
2103,111792.81283016819
2104,123379.9860876027
2105,120211.44801562029
2106,93233.75251430018
2107,153786.36337877327
2108,111526.15873577766
2109,104892.9375518957
2110,114720.23307897999
2111,110828.77253796607
2112,142443.37782217254
2113,123789.93859514956
2114,106006.04223334808
2115,159232.19055201192
2116,116754.30909604982
2117,158392.35290451458
2118,139248.9797194562
2119,97420.02990936046
2120,126758.81621004087
2121,109116.73717252811
2122,136751.96131374247
2123,86406.84913719268
2124,154449.1991717559
2125,120388.93357175506
2126,178676.8048889223
2127,137956.25284734363
2128,146774.26892439649
2129,110351.34974005278
2130,112827.34707294308
2131,106187.69251866665
2132,97414.06494827443
2133,105851.57184176272
2134,135219.16665867486
2135,140618.22317327303
2136,69985.98360328954
2137,88488.75424358576
2138,130848.45521404006
2139,134910.28983697778
2140,133543.43005503246
2141,160048.21988116455
2142,128436.72987183885
2143,138899.6846803539
2144,104782.5210655296
2145,132080.7310075618
2146,165440.63449694627
2147,182079.13250027446
2148,144225.45811535587
2149,170462.03144597542
2150,211113.80832354774
2151,136354.78695445508
2152,150922.82817652533
2153,149412.65794751304
2154,95980.04455638188
2155,114927.9729975399
2156,260824.62946651253
2157,214748.04322792863
2158,262763.89522452164
2159,232637.4279422958
2160,191394.18342062942
2161,225265.67285275742
2162,356786.78546002985
2163,347120.8293175879
2164,250950.0031857151
2165,196538.2175738499
2166,149463.6320710279
2167,220129.90164361938
2168,201894.40462063198
2169,209099.59027777443
2170,210606.02295363817
2171,158986.02103044768
2172,133402.82388863532
2173,159006.82118713603
2174,216783.96531371382
2175,215604.13320705082
2176,306489.72997264547
2177,239037.7171878767
2178,214081.7134809788
2179,154973.96845499324
2180,181330.22833637596
2181,184712.77173349558
2182,202569.1336829291
2183,183959.19244390453
2184,116054.47664221728
2185,144066.0679463955
2186,89369.31411205218
2187,149457.81332439405
2188,149191.4509861277
2189,154415.11742598715
2190,75841.85193305518
2191,69007.85916113299
2192,91598.51153938417
2193,132816.88719304412
2194,80005.74653151837
2195,118003.5788555519
2196,111675.69213925368
2197,120327.42155136754
2198,153565.96126768138
2199,215136.47904231178
2200,158703.18828593887
2201,153512.78000885865
2202,177386.90169517012
2203,182827.40169132026
2204,188794.46621183094
2205,133520.05262803985
2206,131017.07302495663
2207,204416.03410573423
2208,221185.99265285025
2209,167984.23905398633
2210,142222.31490019997
2211,102315.78914341828
2212,111629.94585492472
2213,110078.83228903463
2214,152281.5103465553
2215,112849.26581940275
2216,140420.26718108173
2217,88473.88141498136
2218,69635.47760039143
2219,72459.59274293782
2220,66612.16994641005
2221,332475.6349634521
2222,314906.7642121063
2223,239146.5867808973
2224,230306.31863982664
2225,139463.40628185365
2226,167161.4949681262
2227,172352.1612574627
2228,282498.24347727146
2229,258218.8879722843
2230,161776.41276499495
2231,233054.60024830885
2232,175271.55470450834
2233,204007.5956732947
2234,242163.01608143415
2235,218064.35086549094
2236,223198.71648031747
2237,256164.00701044934
2238,205474.4460120687
2239,107891.09719976998
2240,160541.0581610544
2241,194200.03693402006
2242,101272.05339482796
2243,103951.46571505106
2244,102717.06881047385
2245,111204.56146991045
2246,140158.70257236264
2247,81847.50796513591
2248,136640.50092552262
2249,145171.31179192523
2250,135992.93819781707
2251,131519.69690134653
2252,144423.95726684286
2253,181410.57149608646
2254,194587.7072450583
2255,171350.61433802047
2256,186440.01434487314
2257,216705.8511360402
2258,162261.23654454498
2259,186032.68324478067
2260,161259.32666250327
2261,208090.92630749303
2262,261424.6692726958
2263,436381.9214201347
2264,401451.3723497152
2265,186699.33565518705
2266,327179.9660160515
2267,372623.75534379797
2268,480371.19484695146
2269,151799.23838662117
2270,214231.27626252087
2271,200382.95669398367
2272,212968.03666352524
2273,166080.5064271721
2274,186825.44540210522
2275,189731.38750718127
2276,227868.5072602861
2277,167988.78123446796
2278,117272.91370390375
2279,177659.20982377982
2280,112910.89354237383
2281,157959.82628365213
2282,169951.83927392637
2283,100991.53833099979
2284,128007.56335743476
2285,124968.54887462126
2286,126371.51613117171
2287,387671.0194963595
2288,321795.2667378837
2289,288752.39551048004
2290,488711.22373398644
2291,369048.373475073
2292,409052.20208742254
2293,432693.1702006357
2294,372333.33242339897
2295,464347.7780871756
2296,235066.1050134764
2297,444745.6184704612
2298,406539.70445058245
2299,317543.687467444
2300,349798.03653910465
2301,404241.6032568019
2302,235087.37004864414
2303,211968.91199598997
2304,206566.96754862953
2305,211676.8642355253
2306,206610.05426276676
2307,200572.11743231863
2308,260458.27758831801
2309,280605.0602706445
2310,220640.79360925403
2311,195306.91490629187
2312,189266.78551135244
2313,204600.7173012815
2314,183107.02181269764
2315,212894.53090253062
2316,197998.23479356617
2317,171329.13107749907
2318,203646.76574814363
2319,197840.13354693245
2320,178144.87481986318
2321,214639.8882054031
2322,196812.78478525707
2323,211053.44575063855
2324,218269.16110474447
2325,202432.19041943373
2326,201319.25258350675
2327,208776.0801389037
2328,221869.3033699904
2329,189596.70394444614
2330,188085.09380041473
2331,328685.353181021
2332,404811.80362172273
2333,306176.21098407754
2334,263094.36619940226
2335,305145.26322629675
2336,325848.2368740006
2337,176298.07530329548
2338,221944.0906995802
2339,216266.53656266443
2340,381539.9068042533
2341,187435.280150631
2342,194087.39111702412
2343,228496.45252139354
2344,224316.9158135923
2345,185615.81011901377
2346,191743.72522168062
2347,184646.75479796025
2348,218755.37265332372
2349,205972.26211078683
2350,357362.9786389568
2351,270044.5432247976
2352,206882.85232820164
2353,241321.3216597749
2354,125717.67012232445
2355,136678.91100880335
2356,172402.51056815067
2357,179579.3508138362
2358,215173.49960164094
2359,154602.86665676258
2360,121928.66302042945
2361,130697.9681134539
2362,224700.731993408
2363,151951.12144465413
2364,183687.28334575094
2365,182334.81126324815
2366,194307.13177213218
2367,195414.9838428928
2368,229678.28500737256
2369,191256.6940276456
2370,169250.57181140655
2371,159670.24219772322
2372,220185.8867313344
2373,347863.38082185626
2374,348148.11080930644
2375,201431.97915540624
2376,197009.57918383813
2377,257545.16263743048
2378,174963.75565672718
2379,179970.16680248815
2380,157843.12249810572
2381,156474.56977450146
2382,189161.48245166932
2383,189072.88350604844
2384,235989.68515876663
2385,161781.52902282245
2386,142484.6700451186
2387,135505.71952133664
2388,90253.88569155832
2389,149034.5754646601
2390,188685.77971374043
2391,154599.70036987265
2392,131736.03714894428
2393,187195.38969172537
2394,152014.348768214
2395,190547.2641739089
2396,126674.43276419233
2397,161109.40260614135
2398,120919.64244943387
2399,77362.12381883609
2400,84196.89662528904
2401,117028.68174664283
2402,138791.5084427766
2403,133908.99380684432
2404,151015.2397845116
2405,156215.70727895884
2406,129545.2986499529
2407,133218.68781919638
2408,143697.8557604122
2409,145828.5413668882
2410,158946.9992230081
2411,118548.15059418543
2412,140853.94794204397
2413,132326.7055143556
2414,126089.54219707631
2415,141598.04592117554
2416,124816.53742361374
2417,133036.2082357904
2418,123247.56994262782
2419,136482.38014625196
2420,140680.66864363177
2421,132557.25397587256
2422,104862.37599656364
2423,101180.49709271036
2424,123183.86394797033
2425,175720.9995109766
2426,127825.75533807864
2427,113165.54592104227
2428,165047.46028636716
2429,114436.82839117873
2430,128826.17949508877
2431,133560.79813919892
2432,151714.78135481727
2433,145373.82288544002
2434,137674.97426443
2435,155085.77294800346
2436,104998.45929169856
2437,126267.8676448375
2438,130538.31702873227
2439,96743.95700306809
2440,123711.54856635015
2441,79496.13510592462
2442,109225.37891600732
2443,139017.9042583755
2444,147886.35783970502
2445,113133.48801278177
2446,101614.74412901748
2447,164510.7825353665
2448,157798.00030017796
2449,117928.57103610868
2450,140167.60015423584
2451,138273.05646325034
2452,180209.1480924649
2453,100460.8286909658
2454,120564.70135454222
2455,99859.35949111755
2456,134366.73147461636
2457,146448.14812341743
2458,160078.52443868257
2459,114121.7583501819
2460,145540.0164568609
2461,126377.7731673562
2462,138834.55051154198
2463,132445.18685078635
2464,142076.62739498963
2465,149300.2826142835
2466,158523.8707417229
2467,112711.4956156853
2468,90096.16021033349
2469,91905.89318233679
2470,172573.77591130335
2471,166883.4600307118
2472,149034.6521708877
2473,123272.24299868847
2474,77837.32236532318
2475,159590.0506294218
2476,119162.8366369391
2477,121742.30184166257
2478,145099.30757923902
2479,108682.83689934075
2480,158112.2403437646
2481,126092.13689029867
2482,128658.09382418843
2483,127950.57417621429
2484,123794.45566887822
2485,123509.45276056624
2486,130564.40106788723
2487,181651.9965768901
2488,175664.83946112954
2489,146314.49745618826
2490,163626.64295460307
2491,78330.00571090776
2492,202034.37795312985
2493,163317.87916847595
2494,129896.18444859942
2495,90347.48745956107
2496,204538.31394461228
2497,158404.882510913
2498,143009.16570935678
2499,82126.63278343645
2500,111003.01696485213
2501,116416.62720824174
2502,121187.71859306878
2503,101906.89834486511
2504,185831.7158809899
2505,272985.37780281383
2506,230668.554567119
2507,233103.01451721965
2508,232104.9048052467
2509,202634.21592887014
2510,212096.9389425301
2511,172389.1673052555
2512,222401.01611766903
2513,247906.8520256993
2514,348290.76390913595
2515,158937.7292579167
2516,183468.78883333807
2517,156427.51321864603
2518,153093.98399570084
2519,281500.36345336644
2520,221349.91162134372
2521,191844.66144137108
2522,224192.41227634076
2523,133698.8466907188
2524,146345.80997243087
2525,102321.30462439498
2526,163165.08349895407
2527,147163.56963160489
2528,172340.47336126896
2529,179927.62718339442
2530,154710.5569854402
2531,216790.9639898859
2532,232594.31666812918
2533,202450.50610932705
2534,232813.7298370907
2535,237144.72102898746
2536,244750.10789162104
2537,246953.08941265024
2538,191186.84243233336
2539,184037.28796207733
2540,188886.68983615027
2541,197556.41708878073
2542,184242.41856476222
2543,142049.4193275448
2544,122356.21171438288
2545,136802.6143442991
2546,140634.92881446015
2547,117713.77344510616
2548,140343.16760231135
2549,130748.38387404979
2550,393420.2534615537
2551,142911.44075162694
2552,125591.66896055618
2553,79941.52740613672
2554,77620.71195922598
2555,109671.41117360156
2556,115248.75682071268
2557,124251.20861661636
2558,103865.3886394006
2559,138978.8597565247
2560,173634.40736638408
2561,153187.55984808793
2562,142967.12464695924
2563,146231.8222077347
2564,186738.11357148943
2565,161981.73174515076
2566,188733.38682854595
2567,142090.7886285024
2568,168471.71217195012
2569,249078.27393394097
2570,136969.33189075853
2571,174610.88383077882
2572,131879.20129591957
2573,171285.31961882932
2574,333444.64380367217
2575,146849.45803724855
2576,66324.17390012713
2577,139206.3006590328
2578,84556.94147810538
2579,62471.45602248251
2580,63755.36305109075
2581,94041.15286908783
2582,103117.44488558841
2583,246378.31851188536
2584,151392.16580901557
2585,214701.18144709207
2586,214162.65851750458
2587,173854.4120088321
2588,149172.29496892594
2589,157445.4834936526
2590,192730.4540266041
2591,184946.46894517072
2592,187933.2220117909
2593,268988.21986982273
2594,169371.64531341052
2595,205793.47214658308
2596,229686.7562612089
2597,201735.703228585
2598,261583.2735999136
2599,366165.54867321334
2600,138858.9002442946
2601,151266.6615182484
2602,87045.79481215368
2603,101246.3393472486
2604,79620.54099660172
2605,86984.5918364667
2606,192593.2636678485
2607,217687.55146369382
2608,201369.97329339848
2609,195151.2523173209
2610,108827.27660217929
2611,119968.15899489522
2612,155503.77505690602
2613,143132.89610807085
2614,134699.1832009377
2615,157276.7030823706
2616,162989.51081070746
2617,174324.0462808791
2618,237284.6728944032
2619,149501.89841751737
2620,183632.93819852275
2621,196150.91356931927
2622,177920.77120512133
2623,250465.752547792
2624,256916.5721032947
2625,253694.93653726415
2626,170071.18723740315
2627,157772.6488491402
2628,500122.01459026156
2629,622916.0986333143
2630,448974.5214229238
2631,435678.9415594563
2632,434774.2212812904
2633,302651.8162331026
2634,450462.5252375117
2635,180846.5782000648
2636,187738.3450462319
2637,216779.24165500607
2638,234815.3922089694
2639,189426.44678686987
2640,137081.84279484974
2641,125585.92648294091
2642,158820.282353505
2643,105252.8151454958
2644,126530.07189155414
2645,103958.38389254078
2646,97027.55337072787
2647,107155.73602669983
2648,137629.8113973325
2649,147582.6838944204
2650,114280.42960110295
2651,146194.21399112185
2652,377043.813555263
2653,241073.44301777193
2654,272572.95769983804
2655,433584.6401236488
2656,313824.04879822896
2657,314784.3401924622
2658,380455.8519870505
2659,318505.6097802854
2660,348570.4943469376
2661,328649.37004038866
2662,377139.20697303157
2663,230376.5738237158
2664,280041.6512407641
2665,312578.09427991376
2666,255602.47045431327
2667,204427.6634059605
2668,188222.9955414514
2669,176281.66980170857
2670,243325.85415921098
2671,191090.29956357434
2672,180377.8011105014
2673,173170.55977495076
2674,179282.31761621288
2675,177777.78840582527
2676,208288.22534079297
2677,185879.50871705488
2678,226843.78287699536
2679,295977.8522395413
2680,272673.9040987394
2681,401954.745121353
2682,337412.8596233756
2683,564333.754091837
2684,354094.85215433384
2685,314441.26802065916
2686,269095.04573780514
2687,279531.3850354491
2688,177097.46012685483
2689,188999.8014547435
2690,276891.76758700534
2691,198693.40259893448
2692,132542.41199509442
2693,191160.71221006368
2694,133376.6793904578
2695,194492.61586020165
2696,191992.74109350113
2697,191406.06137353586
2698,224063.22681236968
2699,154265.61415701517
2700,152946.3520053107
2701,175663.49219289183
2702,141124.85786134363
2703,125950.7264152892
2704,143845.47966337454
2705,122038.81726067202
2706,124887.03879423274
2707,122864.67866287274
2708,122144.6979039227
2709,83008.86985831044
2710,126598.9663500262
2711,255914.63538349266
2712,505187.0125362086
2713,202579.00998287945
2714,175224.4322178952
2715,158081.49880898194
2716,154759.6912824634
2717,247689.61270742613
2718,254379.9037683528
2719,169626.77515798854
2720,157400.898885016
2721,121264.1375993496
2722,146006.79897365117
2723,142153.1815299359
2724,142277.93690683873
2725,126892.02698040636
2726,135389.07639251067
2727,181993.33261442662
2728,169775.6136073504
2729,145841.66003352508
2730,136320.7801264727
2731,133352.75621194195
2732,135508.9245101019
2733,141512.93130982007
